Category_1,Category_2,Category_3,Category_4,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Children,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours
1.0,0.0,0.0,0.0,1.0,5,2,179.0,26.0,9.0,30.0,313.532,96.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,16.0
0.0,0.0,0.0,1.0,1.0,5,2,179.0,22.0,17.0,40.0,313.532,96.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,2.0
0.0,0.0,0.0,1.0,1.0,6,2,179.0,22.0,17.0,40.0,313.532,96.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,2.0
1.0,0.0,0.0,0.0,1.0,2,2,179.0,26.0,9.0,30.0,313.532,96.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,3.0
0.0,0.0,0.0,1.0,1.0,4,2,179.0,22.0,17.0,40.0,313.532,96.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,2.0
1.0,0.0,0.0,0.0,1.0,5,2,289.0,48.0,29.0,49.0,313.532,96.0,0.0,0.0,0.0,0.0,0.0,2.0,108.0,172.0,36.0,8.0
0.0,0.0,1.0,0.0,1.0,6,2,179.0,22.0,17.0,40.0,313.532,96.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,3.0
0.0,0.0,0.0,1.0,1.0,2,2,179.0,26.0,9.0,30.0,313.532,96.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,1.0,0.0,1.0,3,2,155.0,12.0,14.0,34.0,313.532,96.0,0.0,0.0,2.0,1.0,0.0,0.0,95.0,196.0,25.0,8.0
0.0,0.0,0.0,1.0,1.0,4,2,179.0,26.0,9.0,30.0,313.532,96.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,1.0,4,2,179.0,51.0,18.0,38.0,313.532,96.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
1.0,0.0,0.0,0.0,1.0,4,2,289.0,36.0,13.0,33.0,313.532,96.0,0.0,0.0,2.0,1.0,0.0,1.0,90.0,172.0,30.0,8.0
0.0,0.0,0.0,1.0,1.0,5,2,179.0,51.0,18.0,38.0,313.532,96.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
0.0,0.0,0.0,1.0,1.0,6,2,179.0,51.0,18.0,38.0,313.532,96.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
1.0,0.0,0.0,0.0,2.0,3,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,8.0
0.0,0.0,0.0,1.0,2.0,3,2,225.0,26.0,9.0,28.0,264.249,97.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
1.0,0.0,0.0,0.0,2.0,4,2,248.0,25.0,14.0,47.0,264.249,97.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,8.0
0.0,0.0,0.0,1.0,2.0,4,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,2.0,5,2,225.0,26.0,9.0,28.0,264.249,97.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
0.0,0.0,0.0,1.0,2.0,5,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,2.0,5,2,179.0,26.0,9.0,30.0,264.249,97.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,2.0,6,2,225.0,15.0,15.0,41.0,264.249,97.0,0.0,1.0,2.0,1.0,0.0,2.0,94.0,182.0,28.0,2.0
0.0,0.0,0.0,1.0,2.0,6,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,1.0,0.0,2.0,2,2,233.0,51.0,1.0,31.0,264.249,97.0,0.0,1.0,1.0,1.0,0.0,8.0,68.0,178.0,21.0,2.0
0.0,0.0,0.0,1.0,2.0,2,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
1.0,0.0,0.0,0.0,2.0,3,2,225.0,26.0,9.0,28.0,264.249,97.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,8.0
0.0,0.0,0.0,1.0,2.0,4,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
0.0,0.0,0.0,1.0,2.0,5,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
0.0,0.0,0.0,1.0,2.0,5,2,225.0,26.0,9.0,28.0,264.249,97.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
1.0,0.0,0.0,0.0,2.0,5,2,179.0,26.0,9.0,30.0,264.249,97.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,2.0,6,2,179.0,22.0,17.0,40.0,264.249,97.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,2.0
0.0,0.0,0.0,1.0,2.0,6,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
1.0,0.0,0.0,0.0,2.0,4,2,233.0,51.0,1.0,31.0,264.249,97.0,0.0,1.0,1.0,1.0,0.0,8.0,68.0,178.0,21.0,3.0
0.0,0.0,0.0,1.0,2.0,4,2,179.0,26.0,9.0,30.0,264.249,97.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,2.0,4,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
1.0,0.0,0.0,0.0,2.0,5,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,8.0
0.0,0.0,0.0,1.0,2.0,6,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,2.0,2,2,155.0,12.0,14.0,34.0,264.249,97.0,0.0,0.0,2.0,1.0,0.0,0.0,95.0,196.0,25.0,5.0
0.0,0.0,0.0,1.0,2.0,2,2,235.0,16.0,8.0,32.0,264.249,97.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,178.0,25.0,3.0
0.0,0.0,0.0,1.0,2.0,2,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
1.0,0.0,0.0,0.0,2.0,2,2,225.0,26.0,9.0,28.0,264.249,97.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0
0.0,0.0,0.0,1.0,2.0,3,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,2.0,3,2,248.0,25.0,14.0,47.0,264.249,97.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,2.0
0.0,0.0,0.0,1.0,2.0,3,2,225.0,26.0,9.0,28.0,264.249,97.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0
0.0,0.0,0.0,1.0,2.0,4,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,2.0,5,2,179.0,51.0,18.0,38.0,264.249,97.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,2.0,6,2,235.0,16.0,8.0,32.0,264.249,97.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,178.0,25.0,2.0
0.0,0.0,0.0,1.0,3.0,2,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,3.0,2,2,248.0,25.0,14.0,47.0,222.196,99.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,2.0
0.0,0.0,0.0,1.0,3.0,3,2,228.0,14.0,16.0,58.0,222.196,99.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,172.0,22.0,3.0
0.0,0.0,0.0,1.0,3.0,3,2,248.0,25.0,14.0,47.0,222.196,99.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,3.0
1.0,0.0,0.0,0.0,3.0,3,2,228.0,14.0,16.0,58.0,222.196,99.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,172.0,22.0,112.0
0.0,0.0,0.0,1.0,3.0,4,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,3.0,5,2,225.0,26.0,9.0,28.0,222.196,99.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0
0.0,0.0,0.0,1.0,3.0,5,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
0.0,0.0,0.0,1.0,3.0,5,2,225.0,26.0,9.0,28.0,222.196,99.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0
0.0,0.0,0.0,1.0,3.0,6,2,179.0,26.0,9.0,30.0,222.196,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,3.0
0.0,0.0,0.0,1.0,3.0,2,2,235.0,16.0,8.0,32.0,222.196,99.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,178.0,25.0,3.0
0.0,0.0,1.0,0.0,3.0,2,2,361.0,52.0,3.0,28.0,222.196,99.0,0.0,0.0,1.0,1.0,0.0,4.0,80.0,172.0,27.0,8.0
1.0,0.0,0.0,0.0,3.0,3,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,8.0
0.0,0.0,0.0,1.0,3.0,4,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,3.0,5,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
0.0,0.0,0.0,1.0,3.0,6,2,179.0,26.0,9.0,30.0,222.196,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
1.0,0.0,0.0,0.0,3.0,2,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,4.0
1.0,0.0,0.0,0.0,3.0,2,2,248.0,25.0,14.0,47.0,222.196,99.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,2.0
0.0,0.0,0.0,1.0,3.0,2,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
1.0,0.0,0.0,0.0,3.0,2,2,225.0,26.0,9.0,28.0,222.196,99.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,8.0
0.0,0.0,0.0,1.0,3.0,3,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,3.0,4,2,289.0,36.0,13.0,33.0,222.196,99.0,0.0,0.0,2.0,1.0,0.0,1.0,90.0,172.0,30.0,8.0
0.0,0.0,0.0,1.0,3.0,4,2,228.0,14.0,16.0,58.0,222.196,99.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,172.0,22.0,2.0
0.0,0.0,0.0,1.0,3.0,4,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0
0.0,0.0,0.0,1.0,3.0,5,2,248.0,25.0,14.0,47.0,222.196,99.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,3.0
0.0,0.0,0.0,1.0,3.0,5,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
0.0,0.0,0.0,1.0,3.0,6,2,179.0,26.0,9.0,30.0,222.196,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,3.0,6,2,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
0.0,0.0,0.0,1.0,3.0,3,3,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
0.0,0.0,0.0,1.0,3.0,4,3,118.0,15.0,24.0,46.0,222.196,99.0,0.0,0.0,2.0,1.0,1.0,0.0,75.0,175.0,25.0,8.0
1.0,0.0,0.0,0.0,3.0,4,3,155.0,12.0,14.0,34.0,222.196,99.0,0.0,0.0,2.0,1.0,0.0,0.0,95.0,196.0,25.0,24.0
0.0,0.0,0.0,1.0,3.0,4,3,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
0.0,0.0,0.0,1.0,3.0,5,3,179.0,51.0,18.0,38.0,222.196,99.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0
1.0,0.0,0.0,0.0,3.0,2,3,179.0,26.0,9.0,30.0,222.196,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,1.0,0.0,3.0,2,3,289.0,36.0,13.0,33.0,222.196,99.0,0.0,0.0,2.0,1.0,0.0,1.0,90.0,172.0,30.0,104.0
0.0,0.0,0.0,1.0,3.0,4,3,369.0,17.0,12.0,31.0,222.196,99.0,0.0,0.0,3.0,1.0,0.0,0.0,70.0,169.0,25.0,8.0
1.0,0.0,0.0,0.0,4.0,2,3,225.0,26.0,9.0,28.0,246.288,91.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,8.0
1.0,0.0,0.0,0.0,4.0,2,3,118.0,10.0,10.0,37.0,246.288,91.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,8.0
0.0,0.0,1.0,0.0,4.0,3,3,361.0,52.0,3.0,28.0,246.288,91.0,0.0,0.0,1.0,1.0,0.0,4.0,80.0,172.0,27.0,8.0
0.0,0.0,1.0,0.0,4.0,4,3,248.0,25.0,14.0,47.0,246.288,91.0,0.0,0.0,2.0,0.0,0.0,1.0,86.0,165.0,32.0,8.0
1.0,0.0,0.0,0.0,4.0,5,3,189.0,29.0,13.0,33.0,246.288,91.0,0.0,0.0,2.0,0.0,0.0,2.0,69.0,167.0,25.0,8.0
0.0,0.0,0.0,1.0,4.0,6,3,179.0,26.0,9.0,30.0,246.288,91.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
1.0,0.0,0.0,0.0,4.0,2,3,369.0,17.0,12.0,31.0,246.288,91.0,0.0,0.0,3.0,1.0,0.0,0.0,70.0,169.0,25.0,24.0
0.0,1.0,0.0,0.0,4.0,3,3,179.0,22.0,17.0,40.0,246.288,91.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,2.0
0.0,0.0,0.0,1.0,4.0,3,3,118.0,13.0,18.0,50.0,246.288,91.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,3.0
0.0,0.0,0.0,1.0,4.0,3,3,361.0,52.0,3.0,28.0,246.288,91.0,0.0,0.0,1.0,1.0,0.0,4.0,80.0,172.0,27.0,2.0
1.0,0.0,0.0,0.0,4.0,4,3,118.0,10.0,10.0,37.0,246.288,91.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,2.0
0.0,0.0,0.0,1.0,4.0,6,3,235.0,11.0,14.0,37.0,246.288,91.0,0.0,1.0,1.0,0.0,0.0,1.0,88.0,172.0,29.0,8.0
0.0,0.0,0.0,1.0,4.0,6,3,179.0,26.0,9.0,30.0,246.288,91.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,1.0,0.0,4.0,2,3,225.0,26.0,9.0,28.0,246.288,91.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,8.0
0.0,1.0,0.0,0.0,4.0,3,3,235.0,16.0,8.0,32.0,246.288,91.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,178.0,25.0,3.0
0.0,0.0,0.0,1.0,4.0,6,3,179.0,26.0,9.0,30.0,246.288,91.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,4.0,3,3,155.0,12.0,14.0,34.0,246.288,91.0,0.0,0.0,2.0,1.0,0.0,0.0,95.0,196.0,25.0,4.0
0.0,0.0,1.0,0.0,4.0,5,3,225.0,26.0,9.0,28.0,246.288,91.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,8.0
1.0,0.0,0.0,0.0,4.0,5,3,118.0,13.0,18.0,50.0,246.288,91.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,2.0
0.0,0.0,0.0,1.0,4.0,6,3,179.0,26.0,9.0,30.0,246.288,91.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,5.0,2,3,235.0,11.0,14.0,37.0,237.656,99.0,0.0,1.0,1.0,0.0,0.0,1.0,88.0,172.0,29.0,8.0
0.0,0.0,1.0,0.0,5.0,4,3,225.0,15.0,15.0,41.0,237.656,99.0,0.0,1.0,2.0,1.0,0.0,2.0,94.0,182.0,28.0,3.0
0.0,0.0,0.0,1.0,5.0,4,3,235.0,16.0,8.0,32.0,237.656,99.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,178.0,25.0,2.0
1.0,0.0,0.0,0.0,5.0,4,3,118.0,10.0,10.0,37.0,237.656,99.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,3.0
0.0,0.0,0.0,1.0,5.0,4,3,235.0,20.0,13.0,43.0,237.656,99.0,0.0,0.0,1.0,1.0,0.0,0.0,106.0,167.0,38.0,8.0
1.0,0.0,0.0,0.0,5.0,5,3,179.0,26.0,9.0,30.0,237.656,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,1.0
0.0,0.0,0.0,1.0,5.0,5,3,291.0,31.0,12.0,40.0,237.656,99.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,2.0
1.0,0.0,0.0,0.0,5.0,5,3,225.0,15.0,15.0,41.0,237.656,99.0,0.0,1.0,2.0,1.0,0.0,2.0,94.0,182.0,28.0,8.0
0.0,0.0,1.0,0.0,5.0,6,3,300.0,26.0,13.0,43.0,237.656,99.0,0.0,0.0,2.0,1.0,1.0,1.0,77.0,175.0,25.0,64.0
0.0,0.0,0.0,1.0,5.0,6,3,225.0,15.0,15.0,41.0,237.656,99.0,0.0,1.0,2.0,1.0,0.0,2.0,94.0,182.0,28.0,8.0
0.0,0.0,0.0,1.0,5.0,6,3,179.0,26.0,9.0,30.0,237.656,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,5.0,2,3,118.0,13.0,18.0,50.0,237.656,99.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,2.0
1.0,0.0,0.0,0.0,5.0,3,3,118.0,13.0,18.0,50.0,237.656,99.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,3.0
0.0,0.0,0.0,1.0,5.0,3,3,118.0,10.0,10.0,37.0,237.656,99.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,1.0
0.0,0.0,0.0,0.0,5.0,3,3,118.0,13.0,18.0,50.0,237.656,99.0,1.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,0.0
0.0,0.0,0.0,1.0,5.0,4,3,179.0,26.0,9.0,30.0,237.656,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,0.0,5.0,4,3,378.0,49.0,11.0,36.0,237.656,99.0,1.0,0.0,2.0,0.0,1.0,4.0,65.0,174.0,21.0,0.0
0.0,1.0,0.0,0.0,5.0,6,3,179.0,22.0,17.0,40.0,237.656,99.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,1.0
1.0,0.0,0.0,0.0,5.0,2,3,155.0,12.0,14.0,34.0,237.656,99.0,0.0,0.0,2.0,1.0,0.0,0.0,95.0,196.0,25.0,48.0
1.0,0.0,0.0,0.0,5.0,2,3,235.0,16.0,8.0,32.0,237.656,99.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,178.0,25.0,8.0
0.0,0.0,0.0,1.0,5.0,4,3,291.0,31.0,12.0,40.0,237.656,99.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,8.0
1.0,0.0,0.0,0.0,5.0,4,3,179.0,22.0,17.0,40.0,237.656,99.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,8.0
1.0,0.0,0.0,0.0,5.0,4,3,225.0,26.0,9.0,28.0,237.656,99.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0
1.0,0.0,0.0,0.0,5.0,5,3,330.0,16.0,4.0,28.0,237.656,99.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,182.0,25.0,8.0
0.0,0.0,0.0,1.0,5.0,5,3,235.0,16.0,8.0,32.0,237.656,99.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,178.0,25.0,2.0
0.0,0.0,0.0,1.0,5.0,5,3,291.0,31.0,12.0,40.0,237.656,99.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,2.0
0.0,0.0,0.0,1.0,5.0,6,3,179.0,26.0,9.0,30.0,237.656,99.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
1.0,0.0,0.0,0.0,5.0,2,3,361.0,52.0,3.0,28.0,237.656,99.0,0.0,0.0,1.0,1.0,0.0,4.0,80.0,172.0,27.0,8.0
0.0,0.0,0.0,1.0,5.0,4,3,155.0,12.0,14.0,34.0,237.656,99.0,0.0,0.0,2.0,1.0,0.0,0.0,95.0,196.0,25.0,2.0
0.0,0.0,0.0,1.0,5.0,6,3,179.0,22.0,17.0,40.0,237.656,99.0,0.0,1.0,2.0,0.0,1.0,0.0,63.0,170.0,22.0,8.0
1.0,0.0,0.0,0.0,5.0,6,3,155.0,12.0,14.0,34.0,237.656,99.0,0.0,0.0,2.0,1.0,0.0,0.0,95.0,196.0,25.0,8.0
1.0,0.0,0.0,0.0,5.0,2,3,225.0,26.0,9.0,28.0,237.656,99.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,169.0,24.0,1.0
1.0,0.0,0.0,0.0,6.0,4,3,118.0,15.0,24.0,46.0,275.089,96.0,0.0,0.0,2.0,1.0,1.0,0.0,75.0,175.0,25.0,8.0
0.0,0.0,0.0,1.0,6.0,4,3,179.0,26.0,9.0,30.0,275.089,96.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,3.0
0.0,0.0,0.0,1.0,6.0,6,3,118.0,10.0,10.0,37.0,275.089,96.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,8.0
1.0,0.0,0.0,0.0,6.0,4,3,118.0,10.0,10.0,37.0,275.089,96.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,8.0
0.0,0.0,0.0,1.0,6.0,5,3,378.0,49.0,11.0,36.0,275.089,96.0,0.0,0.0,2.0,0.0,1.0,4.0,65.0,174.0,21.0,8.0
0.0,0.0,1.0,0.0,6.0,5,3,118.0,13.0,18.0,50.0,275.089,96.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,24.0
0.0,0.0,1.0,0.0,6.0,6,3,233.0,51.0,1.0,31.0,275.089,96.0,0.0,1.0,1.0,1.0,0.0,8.0,68.0,178.0,21.0,8.0
0.0,0.0,0.0,1.0,6.0,6,3,179.0,26.0,9.0,30.0,275.089,96.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,0.0,6.0,2,3,235.0,29.0,12.0,48.0,275.089,96.0,1.0,0.0,1.0,0.0,1.0,5.0,88.0,163.0,33.0,0.0
0.0,0.0,0.0,0.0,6.0,2,3,268.0,11.0,8.0,33.0,275.089,96.0,1.0,1.0,0.0,0.0,0.0,0.0,79.0,178.0,25.0,0.0
0.0,0.0,1.0,0.0,6.0,5,3,118.0,13.0,18.0,50.0,275.089,96.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,178.0,31.0,3.0
1.0,0.0,0.0,0.0,6.0,5,3,179.0,26.0,9.0,30.0,275.089,96.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,2.0
0.0,0.0,0.0,1.0,6.0,5,3,291.0,31.0,12.0,40.0,275.089,96.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,171.0,25.0,2.0
1.0,0.0,0.0,0.0,6.0,2,1,179.0,26.0,9.0,30.0,275.089,96.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,171.0,19.0,3.0
0.0,0.0,0.0,1.0,6.0,2,1,118.0,10.0,10.0,37.0,275.089,96.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,3.0
0.0,0.0,0.0,1.0,6.0,5,1,233.0,51.0,1.0,31.0,275.089,96.0,0.0,1.0,1.0,1.0,0.0,8.0,68.0,178.0,21.0,8.0
1.0,0.0,0.0,0.0,6.0,6,1,118.0,10.0,10.0,37.0,275.089,96.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,2.0
1.0,0.0,0.0,0.0,6.0,4,1,118.0,10.0,10.0,37.0,275.089,96.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,3.0
0.0,0.0,0.0,1.0,6.0,4,1,233.0,51.0,1.0,31.0,275.089,96.0,0.0,1.0,1.0,1.0,0.0,8.0,68.0,178.0,21.0,3.0
0.0,0.0,0.0,1.0,7.0,4,1,235.0,20.0,13.0,43.0,264.604,93.0,0.0,0.0,1.0,1.0,0.0,0.0,106.0,167.0,38.0,4.0
0.0,0.0,1.0,0.0,7.0,6,1,233.0,51.0,1.0,31.0,264.604,93.0,0.0,1.0,1.0,1.0,0.0,8.0,68.0,178.0,21.0,2.0
1.0,0.0,0.0,0.0,7.0,2,1,228.0,14.0,16.0,58.0,264.604,93.0,0.0,0.0,2.0,0.0,0.0,1.0,65.0,172.0,22.0,8.0
